DOCUMENTID,AFFILIATEWEBID,BIDAMOUNT,BIDDATE,BIDTIME,RANK,AVAILABLELOADS,STATUS,ISINITIATOR,GROUPID,PASSKEY,LOADS,REASON,WINNINGBID,USERNAME,CREDITSHARES,SHARES,GROSSWEIGHT,DESCRIPTION,ID,INITIATORWEBID,WONLOAD,WINNINGBIDLOAD,AUCTIONDATE,SESSIONINFO,TRANSPORTATION
BL259466,Atlanta,-1999.0,20250623.0,1527.0,0.0,40,3.0,1.0,,,1.0,,-1999.0,ctheus,0.0,-1999.0,41536.0,"PET, Dog and Cat Food",303009.0,,1.0,1.0,20250623.0,2,1
BL202060,Atlanta,2000.0,20210107.0,1654.0,0.0,1,3.0,1.0,,,1.0,,2000.0,ctheus,0.0,2000.0,23040.0,dk test yogurt 1,302262.0,,1.0,1.0,20210108.0,1,0
BL229349,Chicago,200.0,20220415.0,744.0,0.0,4,3.0,1.0,,,1.0,,200.0,mloeffl,0.0,200.0,24000.0,Test ML 2,302306.0,,1.0,1.0,20220415.0,1,0
BL229349,Atlanta,1000.0,20220415.0,747.0,0.0,4,3.0,1.0,,,1.0,,1000.0,mloeffl,0.0,1000.0,24000.0,Test ML 2,302307.0,,1.0,1.0,20220415.0,1,0
BL167654,Valdosta,100.0,20180124.0,1049.0,0.0,1,3.0,1.0,,,1.0,,100.0,melandfear,0.0,100.0,23970.0,"Meat, Chicken Chicken Chicken",302065.0,,1.0,1.0,20180124.0,1,1
BL216948,SanJoseZC,500.0,20210324.0,1246.0,0.0,5,3.0,1.0,,,1.0,,500.0,mloeffl,0.0,500.0,28317.6,ML Test 3-24,302276.0,,1.0,1.0,20210324.0,2,0
BL216948,Atlanta,1000.0,20210324.0,1245.0,0.0,5,3.0,1.0,,,1.0,,1000.0,mloeffl,0.0,1000.0,28317.6,ML Test 3-24,302274.0,,1.0,1.0,20210324.0,2,0
BL216948,Atlanta,2000.0,20210324.0,1245.0,0.0,5,3.0,1.0,,,1.0,,2000.0,mloeffl,0.0,2000.0,28317.6,ML Test 3-24,302275.0,,1.0,1.0,20210324.0,2,0
BL216948,SanJoseZC,300.0,20210324.0,1246.0,0.0,5,3.0,1.0,,,1.0,,300.0,mloeffl,0.0,300.0,28317.6,ML Test 3-24,302277.0,,1.0,1.0,20210324.0,2,0
BL216948,StCharles,-1000.0,20210324.0,1247.0,0.0,5,3.0,1.0,,,1.0,,-1000.0,mloeffl,0.0,-1000.0,28317.6,ML Test 3-24,302278.0,,1.0,1.0,20210324.0,2,0
BL229408,WaterlooZD,1000.0,20220823.0,1525.0,0.0,1,3.0,1.0,,,1.0,,1000.0,melandfear,0.0,1000.0,42000.0,"Dairy, ,Test for Iowa",302393.0,,1.0,1.0,20220823.0,2,1
BL229362,BattleCreekZC,100.0,20221109.0,1137.0,0.0,4,3.0,1.0,,,1.0,,100.0,melandfear,0.0,100.0,42000.0,"Dairy, Almondmilk (5-24 loaded to Choice)",302403.0,,1.0,1.0,20221109.0,1,0
BL229372,BattleCreekZC,100.0,20221109.0,1137.0,0.0,1,3.0,1.0,,,1.0,,100.0,melandfear,0.0,100.0,42000.0,"Meat, Sausage Crumbles  (5-24 loaded to Choice)",302404.0,,1.0,1.0,20221109.0,1,0
BL229435,Atlanta,100.0,20230222.0,1046.0,0.0,3,3.0,1.0,,,1.0,,100.0,melandfear,0.0,100.0,22503.6,"BP, Test, cancelling bids",302434.0,,1.0,1.0,20230222.0,1,0
BL229435,Chicago,-100.0,20230222.0,1047.0,0.0,3,7.0,1.0,,,1.0,There were higher bids.,50.0,melandfear,0.0,0.0,22503.6,"BP, Test, cancelling bids",302437.0,,1.0,1.0,20230222.0,1,0
BL229435,Atlanta,150.0,20230222.0,1046.0,0.0,3,3.0,1.0,,,1.0,,150.0,melandfear,0.0,150.0,22503.6,"BP, Test, cancelling bids",302435.0,,1.0,1.0,20230222.0,1,0
BL229435,ErieZC,50.0,20230222.0,1048.0,0.0,3,3.0,1.0,,,1.0,,50.0,melandfear,0.0,50.0,22503.6,"BP, Test, cancelling bids",302438.0,,1.0,1.0,20230222.0,1,0
BL229442,Columbia,100.0,20230314.0,1445.0,0.0,1,3.0,1.0,,,1.0,,100.0,melandfear,0.0,100.0,52940.0,"Cereal, Test donation conmments",302449.0,,1.0,1.0,20230314.0,2,0
BL229438,Chicago,100.0,20230314.0,1429.0,0.0,3,3.0,1.0,,,1.0,,100.0,melandfear,0.0,100.0,22112.0,"NF, Test TMS Comments",302448.0,,1.0,1.0,20230314.0,2,1
BL251806,Atlanta,-1999.0,20240822.0,1558.0,0.0,112,3.0,1.0,,,1.0,,-1999.0,ctheus,0.0,-1999.0,36540.0,Test 200 Corn,302763.0,,1.0,1.0,20240822.0,2,0
ID_11616,Chicago,150.0,20250421.0,1147.0,0.0,1,3.0,1.0,,,1.0,,150.0,ctheus,0.0,150.0,30000.0,CT Assorted,302989.0,,1.0,1.0,20250421.0,1,1
ID_11617,SanJoseZC,101.0,20250421.0,1154.0,0.0,1,3.0,1.0,,,1.0,,101.0,ctheus,0.0,101.0,30000.0,CT Assorted,302990.0,,1.0,1.0,20250421.0,1,1
ID_11627,Chicago,101.0,20250710.0,956.0,0.0,1,3.0,1.0,,,1.0,,101.0,ctheus,0.0,101.0,30000.0,CT Assorted,303018.0,,1.0,1.0,20250710.0,1,1
ID_10336,ChattanoogaZD,3000.0,20240108.0,1610.0,0.0,1,3.0,1.0,,,1.0,,3000.0,melandfear,0.0,3000.0,500.0,"NF, Banana Boxes",302740.0,,1.0,1.0,20240109.0,1,1
BL282015,Elmira,100.0,20220519.0,1117.0,0.0,1,3.0,1.0,,ctheus_BL282015_Elmira,1.0,,156.0,ctheus,99.0,1.0,4620.0,"Snack, Crackers",302363.0,,1.0,1.0,20220519.0,1,0
BL282015,EastSyracuse,56.0,20220519.0,1119.0,0.0,1,3.0,0.0,,ctheus_BL282015_Elmira,1.0,,156.0,ctheus,0.0,56.0,4620.0,"Snack, Crackers",302363.0,Elmira,1.0,1.0,20220519.0,1,0
BL259360,Akron,-1500.0,20241114.0,1527.0,0.0,10,3.0,1.0,,,1.0,,-1500.0,melandfear,0.0,-1500.0,40154.4,"TEST, Receipt addit items, updating Choice loads",302936.0,,1.0,1.0,20241114.0,2,0
BL259360,StLouis,-500.0,20241114.0,1530.0,0.0,10,3.0,1.0,,,1.0,,-500.0,melandfear,0.0,-500.0,40154.4,"TEST, Receipt addit items, updating Choice loads",302938.0,,1.0,1.0,20241114.0,2,0
BL259360,StLouis,-600.0,20241114.0,1530.0,0.0,10,3.0,1.0,,,1.0,,-600.0,melandfear,0.0,-600.0,40154.4,"TEST, Receipt addit items, updating Choice loads",302937.0,,1.0,1.0,20241114.0,2,0
BL259360,Chicago,50.0,20241114.0,1532.0,0.0,10,3.0,1.0,,,1.0,,50.0,melandfear,0.0,50.0,40154.4,"TEST, Receipt addit items, updating Choice loads",302939.0,,1.0,1.0,20241114.0,2,0
BL259382,Atlanta,-1999.0,20250113.0,1823.0,0.0,1,3.0,1.0,,,1.0,,-1999.0,ctheus,0.0,-1999.0,36000.0,Seafood,302952.0,,1.0,1.0,20250114.0,1,0
ID_11619,Chicago,101.0,20250430.0,1522.0,0.0,1,3.0,1.0,,,1.0,,101.0,ctheus,0.0,101.0,25000.0,"BP, Bread - TEST SMF .09",302991.0,,1.0,1.0,20250430.0,2,1
ID_11621,ArdenHillsZD,101.0,20250430.0,1542.0,0.0,1,3.0,1.0,,,1.0,,101.0,Dan,0.0,101.0,25000.0,"BP, Bread -",302993.0,,1.0,1.0,20250430.0,2,1
ID_11622,manchesterzd,0.0,20250430.0,1544.0,0.0,1,3.0,1.0,,,1.0,,0.0,Dan,0.0,0.0,37000.0,"BP, Bread -",302994.0,,1.0,1.0,20250430.0,2,1
ID_8729,ErieZC,2220.0,20180128.0,1136.0,0.0,1,3.0,1.0,,,1.0,,2220.0,ctheus,0.0,2220.0,15600.0,Assorted Products,302072.0,,1.0,1.0,20180129.0,1,1
BL251806,Atlanta,1002.0,20240522.0,1153.0,0.0,218,3.0,1.0,,,1.0,,1002.0,ctheus,0.0,1002.0,36540.0,Test 200 Corn,302755.0,,1.0,1.0,20240522.0,1,0
BL251806,Boston,21.0,20240522.0,1157.0,0.0,218,3.0,1.0,,,1.0,,21.0,dkrause,0.0,21.0,36540.0,Test 200 Corn,302756.0,,1.0,1.0,20240522.0,1,0
BL251806,Boston,313.0,20240522.0,1157.0,0.0,218,3.0,1.0,,,1.0,,313.0,dkrause,0.0,313.0,36540.0,Test 200 Corn,302757.0,,1.0,1.0,20240522.0,1,0
BL251806,Boston,1.0,20240522.0,1146.0,0.0,218,3.0,1.0,,,1.0,,1.0,dkrause,0.0,1.0,36540.0,Test 200 Corn,302753.0,,1.0,1.0,20240522.0,1,0
BL251806,Atlanta,1005.0,20240522.0,1152.0,0.0,218,3.0,1.0,,,1.0,,1005.0,ctheus,0.0,1005.0,36540.0,Test 200 Corn,302754.0,,1.0,1.0,20240522.0,1,0
BL251802,Boston,1.0,20240522.0,1137.0,0.0,1,3.0,1.0,,,1.0,,1.0,dkrause,0.0,1.0,19029.49,"NDP, Fake Cheese",302752.0,,1.0,1.0,20240522.0,1,0
BL251797,Boston,1.0,20240522.0,1129.0,0.0,1,3.0,1.0,,,1.0,,1.0,dkrause,0.0,1.0,47035.06,"Nutri, pediasure stuff",302751.0,,1.0,1.0,20240522.0,1,0
BL259382,Portland,100.0,20250110.0,1252.0,0.0,2,3.0,1.0,,,1.0,,100.0,melandfear,0.0,100.0,36000.0,Seafood,302948.0,,1.0,1.0,20250110.0,2,0
BL259379,Portland,100.0,20250110.0,1253.0,0.0,1,3.0,1.0,,,1.0,,100.0,melandfear,0.0,100.0,16488.14,"Snack, Kelloggs",302949.0,,1.0,1.0,20250110.0,2,0
BL259385,SanJoseZC,-1999.0,20250113.0,1432.0,0.0,5,3.0,1.0,,,1.0,,-1999.0,ctheus,0.0,-1999.0,42712.91,"Veg, Tomato Sauce",302950.0,,1.0,1.0,20250113.0,2,1
BL259385,SanJoseZC,-1997.0,20250113.0,1555.0,0.0,5,3.0,1.0,,,1.0,,-1997.0,ctheus,0.0,-1997.0,42712.91,"Veg, Tomato Sauce",302951.0,,1.0,1.0,20250113.0,2,1
BL259408,SanJoseZC,-1893.0,20250417.0,1542.0,0.0,1,3.0,1.0,,,1.0,,-1893.0,ctheus,0.0,-1893.0,36000.0,"Meat, test VAP charges",302988.0,,1.0,1.0,20250417.0,2,0
BL259429,SanJoseZC,-1995.0,20250417.0,1536.0,0.0,7,3.0,1.0,,,1.0,,-1995.0,ctheus,0.0,-1995.0,42768.0,"Dairy, Marcels Whole Milik",302986.0,,1.0,1.0,20250417.0,2,1
BL259429,SanJoseZC,-2000.0,20250417.0,1536.0,0.0,7,3.0,1.0,,,1.0,,-2000.0,ctheus,0.0,-2000.0,42768.0,"Dairy, Marcels Whole Milik",302987.0,,1.0,1.0,20250417.0,2,1
BL169076,Atlanta,500.0,20180821.0,1156.0,0.0,1,3.0,1.0,,,1.0,,500.0,Manish,0.0,500.0,12020.0,AA ML Date Test 1,302160.0,,1.0,1.0,20180821.0,1,0
BL229363,StCharlesZD,-500.0,20220524.0,1343.0,0.0,1,3.0,1.0,,,1.0,,-500.0,ctheus,0.0,-500.0,42000.0,"Dairy, Almondmilk (5-24 loaded to Choice)",302365.0,,1.0,1.0,20220524.0,2,1
BL229366,StCharlesZD,1.0,20220524.0,1351.0,0.0,1,3.0,1.0,,,1.0,,1.0,ctheus,0.0,1.0,42399.6,"Nutri, Protein Shakes  (5-24 loaded to Choice)",302366.0,,1.0,1.0,20220524.0,2,1
BL229374,StCharlesZD,-1000.0,20220524.0,1339.0,0.0,5,3.0,1.0,,,1.0,,-1000.0,ctheus,0.0,-1000.0,24122.08,"Cond, Country crock, (5-24 loaded to Choice)",302364.0,,1.0,1.0,20220524.0,2,1
BL229367,StCharlesZD,50.0,20220524.0,1555.0,0.0,1,3.0,1.0,,,1.0,,50.0,ctheus,0.0,50.0,41454.0,"Nutri, Protein Shakes  (5-24 loaded to Choice)",302367.0,,1.0,1.0,20220524.0,2,1
BL229433,National,1.0,20230222.0,1207.0,0.0,8,3.0,1.0,,,1.0,,1.0,melandfear,0.0,1.0,960.0,"NF, Airfilters, Test multibids",302441.0,,1.0,1.0,20230222.0,2,0
BL229433,Verona,-200.0,20230222.0,1221.0,0.0,6,3.0,1.0,,,1.0,,-200.0,melandfear,0.0,-200.0,960.0,"NF, Airfilters, Test multibids",302442.0,,1.0,1.0,20230222.0,2,0
BL229433,Verona,-9.0,20230222.0,1221.0,0.0,6,3.0,1.0,,,1.0,,-9.0,melandfear,0.0,-9.0,960.0,"NF, Airfilters, Test multibids",302443.0,,1.0,1.0,20230222.0,2,0
BL229433,Verona,-4.0,20230222.0,1221.0,0.0,6,3.0,1.0,,,1.0,,-4.0,melandfear,0.0,-4.0,960.0,"NF, Airfilters, Test multibids",302444.0,,1.0,1.0,20230222.0,2,0
BL229433,PhoenixZD,800.0,20230222.0,1222.0,0.0,6,3.0,1.0,,,1.0,,800.0,melandfear,0.0,800.0,960.0,"NF, Airfilters, Test multibids",302445.0,,1.0,1.0,20230222.0,2,0
BL229433,PhoenixZD,-800.0,20230222.0,1222.0,0.0,6,3.0,1.0,,,1.0,,-800.0,melandfear,0.0,-800.0,960.0,"NF, Airfilters, Test multibids",302446.0,,1.0,1.0,20230222.0,2,0
BL229433,PhoenixZD,4.0,20230222.0,1222.0,0.0,6,3.0,1.0,,,1.0,,4.0,melandfear,0.0,4.0,960.0,"NF, Airfilters, Test multibids",302447.0,,1.0,1.0,20230222.0,2,0
BL229362,Atlanta,-2000.0,20231002.0,1127.0,0.0,3,3.0,1.0,,,1.0,,-2000.0,ctheus,0.0,-2000.0,42000.0,"Dairy, Almondmilk (5-24 loaded to Choice)",302517.0,,1.0,1.0,20231002.0,1,1
BL229508,Atlanta,-1999.0,20231002.0,1128.0,0.0,3,3.0,1.0,,,1.0,,-1999.0,ctheus,0.0,-1999.0,27729.79,"MIX, Marie Callender cream pie, fish fillets, frozen entrees etc.",302518.0,,1.0,1.0,20231002.0,1,1
BL259373,ArdenHillsZD,-1999.0,20250110.0,1154.0,0.0,1,3.0,1.0,,,1.0,,-1999.0,ctheus,0.0,-1999.0,36000.0,Seafood Test,302946.0,,1.0,1.0,20250110.0,1,1
BL251806,ArdenHillsZD,-1999.0,20250110.0,1154.0,0.0,92,3.0,1.0,,,1.0,,-1999.0,ctheus,0.0,-1999.0,36540.0,Test 200 Corn,302947.0,,1.0,1.0,20250110.0,1,1
BL259396,manchesterzd,-1998.0,20250219.0,1413.0,0.0,2,3.0,1.0,,,1.0,,-1998.0,ctheus,0.0,-1998.0,14793.6,"Nutri, PDLYTE FAST HYD STR",302964.0,,1.0,1.0,20250219.0,2,1
BL259399,NewYorkFRO,-1999.0,20250219.0,1409.0,0.0,1,3.0,1.0,,,1.0,,-1999.0,ctheus,0.0,-1999.0,18324.0,"Snack, Totitinas Yummy Snack Bites",302963.0,,1.0,1.0,20250219.0,2,1
BL259421,SanJoseZC,-2000.0,20250317.0,1123.0,0.0,1,3.0,1.0,,,1.0,,-2000.0,ctheus,0.0,-2000.0,24028.01,Meals - Canned,302973.0,,1.0,1.0,20250317.0,1,1
BL259419,SanJoseZC,-2000.0,20250317.0,1103.0,0.0,1,3.0,1.0,,,1.0,,-2000.0,ctheus,0.0,-2000.0,24028.01,Miscellaneous meal,302972.0,,1.0,1.0,20250317.0,1,1
BL259398,FtWorthZC,-2000.0,20250317.0,1144.0,0.0,1,3.0,1.0,,,1.0,,-2000.0,ctheus,0.0,-2000.0,39225.08,"Cereal, Assorted Cereal",302974.0,,1.0,1.0,20250317.0,1,1
BL259411,Atlanta,-2000.0,20250317.0,1149.0,0.0,12,3.0,1.0,,,1.0,,-2000.0,ctheus,0.0,-2000.0,18720.0,"Dairy, Test additional line receipting",302975.0,,1.0,1.0,20250317.0,1,1
BL259429,Atlanta,-1995.0,20250416.0,1528.0,0.0,8,3.0,1.0,,,1.0,,-1995.0,ctheus,0.0,-1995.0,42768.0,"Dairy, Marcels Whole Milik",302985.0,,1.0,1.0,20250416.0,2,1
BL167484,Chicago,150.0,20180117.0,1151.0,0.0,1,3.0,1.0,,,1.0,,150.0,sbarnes,0.0,150.0,28944.0,"Bev, Assrt. Juice",302035.0,,1.0,1.0,20180117.0,1,0
BL167466,Atlanta,-125.0,20180117.0,1154.0,0.0,1,3.0,1.0,,,1.0,,-125.0,cswann,0.0,-125.0,28800.0,"snack, vickie test 4",302036.0,,1.0,1.0,20180117.0,1,0
BL167487,Atlanta,-150.0,20180117.0,1133.0,0.0,1,3.0,1.0,,,1.0,,-150.0,cswann,0.0,-150.0,1296.0,"Mix, Cereal, Pop Tarts",302033.0,,1.0,1.0,20180117.0,1,1
BL167486,Chicago,200.0,20180117.0,1149.0,0.0,1,3.0,1.0,,,1.0,,200.0,sbarnes,0.0,200.0,28800.0,"Bev, Assrt. Juice",302034.0,,1.0,1.0,20180117.0,1,0
BL167485,Atlanta,-100.0,20180117.0,1133.0,0.0,1,3.0,1.0,,,1.0,,-100.0,cswann,0.0,-100.0,1200.0,"Mix, Cereal, Pop Tarts",302032.0,,1.0,1.0,20180117.0,1,1
BL167482,StCharlesZD,100.0,20180117.0,1121.0,0.0,1,3.0,1.0,,,1.0,,100.0,melandfear,0.0,100.0,28800.0,"Juice,",302030.0,,1.0,1.0,20180117.0,1,0
BL167474,StCharlesZD,-3000.0,20180117.0,1121.0,0.0,1,7.0,1.0,,,1.0,Bid Amount less than Minimum Reserve Shares,,melandfear,0.0,0.0,28944.0,"Juice, Orange Juice Tropicana test 5",302031.0,,,0.0,20180117.0,1,0
BL229405,Elmira,-1600.0,20220623.0,1139.0,0.0,1,7.0,1.0,,,1.0,There were higher bids.,-10.0,ctheus,0.0,0.0,24446.31,A dairy,302391.0,,1.0,1.0,20220623.0,1,0
BL229400,Cleveland,-10.0,20220623.0,1129.0,0.0,4,3.0,1.0,,,1.0,,-10.0,ctheus,0.0,-10.0,7220.25,A Dairy,302388.0,,1.0,1.0,20220623.0,1,0
BL229400,StCharlesZD,-100.0,20220623.0,1131.0,0.0,4,3.0,1.0,,,1.0,,-100.0,ctheus,0.0,-100.0,7220.25,A Dairy,302389.0,,1.0,1.0,20220623.0,1,0
BL229393,Atlanta,300.0,20220622.0,1607.0,0.0,1,3.0,1.0,,,1.0,,300.0,ctheus,0.0,300.0,12194.31,"A Mix, Cheese, dressing, etc",302376.0,,1.0,1.0,20220623.0,1,0
BL229398,Atlanta,-1500.0,20220622.0,1607.0,0.0,1,3.0,1.0,,,1.0,,-1500.0,ctheus,0.0,-1500.0,31780.24,"A Mix, Oscar Mayer, Breakstone, etc",302377.0,,1.0,1.0,20220623.0,1,0
BL229396,Atlanta,500.0,20220622.0,1607.0,0.0,1,3.0,1.0,,,1.0,,500.0,ctheus,0.0,500.0,25754.78,"A Mix, Oscar Mayer, Kraft, Breakstone, etc",302378.0,,1.0,1.0,20220623.0,1,0
BL229392,Atlanta,-1000.0,20220622.0,1608.0,0.0,1,3.0,1.0,,,1.0,,-1000.0,ctheus,0.0,-1000.0,11445.06,"A Mix, Velveeta, Kraft, Cracker Barrel, etc",302379.0,,1.0,1.0,20220623.0,1,0
BL229390,Atlanta,-1999.0,20220622.0,1608.0,0.0,1,7.0,1.0,,,1.0,There were higher bids.,100.0,ctheus,0.0,0.0,35821.72,"A Mix, Vlassic, Duncan Hines, Angies, etc",302380.0,,1.0,1.0,20220623.0,1,0
BL229374,Atlanta,-600.0,20220622.0,1608.0,0.0,4,3.0,1.0,,,1.0,,-600.0,ctheus,0.0,-600.0,24122.08,"Cond, Country crock, (5-24 loaded to Choice)",302381.0,,1.0,1.0,20220623.0,1,0
BL229405,StCharlesZD,-10.0,20220623.0,1134.0,0.0,1,3.0,1.0,,,1.0,,-10.0,ctheus,0.0,-10.0,24446.31,A dairy,302390.0,,1.0,1.0,20220623.0,1,0
BL229391,Atlanta,100.0,20220622.0,1607.0,0.0,1,3.0,1.0,,,1.0,,100.0,ctheus,0.0,100.0,8957.59,"A Mix, Angies, La Choy, Duncan Hines, etc",302374.0,,1.0,1.0,20220623.0,1,0
BL229397,Atlanta,200.0,20220622.0,1607.0,0.0,1,3.0,1.0,,,1.0,,200.0,ctheus,0.0,200.0,25988.56,"A Mix, Breakstone, Oscar Mayer, etc",302375.0,,1.0,1.0,20220623.0,1,0
BL229400,Elmira,-1999.0,20220623.0,1106.0,0.0,4,3.0,1.0,,,1.0,,-1999.0,ctheus,0.0,-1999.0,7220.25,A Dairy,302386.0,,1.0,1.0,20220623.0,1,0
BL229400,LasVegas,-200.0,20220623.0,1108.0,0.0,4,3.0,1.0,,,1.0,,-200.0,ctheus,0.0,-200.0,7220.25,A Dairy,302387.0,,1.0,1.0,20220623.0,1,0
BL229391,Dallas,-500.0,20220623.0,748.0,0.0,1,7.0,1.0,,,1.0,There were higher bids.,100.0,melandfear,0.0,0.0,8957.59,"A Mix, Angies, La Choy, Duncan Hines, etc",302384.0,,1.0,1.0,20220623.0,1,0
BL229390,Dallas,100.0,20220623.0,748.0,0.0,1,3.0,1.0,,,1.0,,100.0,melandfear,0.0,100.0,35821.72,"A Mix, Vlassic, Duncan Hines, Angies, etc",302382.0,,1.0,1.0,20220623.0,1,0
BL229371,Dallas,500.0,20220623.0,748.0,0.0,4,3.0,1.0,,,1.0,,500.0,melandfear,0.0,500.0,42000.0,"Meat, Sausage Crumbles  (5-24 loaded to Choice)",302383.0,,1.0,1.0,20220623.0,1,0
BL229405,Dallas,-2000.0,20220623.0,749.0,0.0,1,7.0,1.0,,,1.0,There were higher bids.,-10.0,melandfear,0.0,0.0,24446.31,A dairy,302385.0,,1.0,1.0,20220623.0,1,0
BL229409,Chicago,200.0,20221024.0,1342.0,0.0,1,3.0,1.0,,,1.0,,200.0,melandfear,0.0,200.0,42000.0,"Dairy, Cheese",302401.0,,1.0,1.0,20221024.0,2,1
BL229381,Chicago,2000.0,20221202.0,1221.0,0.0,2,3.0,1.0,,,1.0,,2000.0,melandfear,0.0,2000.0,39899.0,"NUTRI - Ensure, Gluc, Pedialyte, etc",302405.0,,1.0,1.0,20221202.0,2,1
BL259375,Chicago,-1999.0,20241211.0,1531.0,0.0,1,3.0,1.0,,,1.0,,-1999.0,ctheus,0.0,-1999.0,16209.71,"Clean, Laundry Detergent",302944.0,,1.0,1.0,20241211.0,2,1
BL259373,Chicago,-1999.0,20241211.0,1531.0,0.0,2,3.0,1.0,,,1.0,,-1999.0,ctheus,0.0,-1999.0,36000.0,Seafood Test,302945.0,,1.0,1.0,20241211.0,2,1
BL259411,manchesterzd,-500.0,20250305.0,1144.0,0.0,16,3.0,1.0,,,1.0,,-500.0,melandfear,0.0,-500.0,18720.0,"Dairy, Test additional line receipting",302971.0,,1.0,1.0,20250305.0,1,0
BL259411,LasVegas,3.0,20250305.0,830.0,0.0,16,3.0,1.0,,,1.0,,3.0,melandfear,0.0,3.0,18720.0,"Dairy, Test additional line receipting",302967.0,,1.0,1.0,20250305.0,1,0
BL259411,LasVegas,1.0,20250305.0,830.0,0.0,16,3.0,1.0,,,1.0,,1.0,melandfear,0.0,1.0,18720.0,"Dairy, Test additional line receipting",302965.0,,1.0,1.0,20250305.0,1,0
BL259408,LasVegas,1.0,20250305.0,830.0,0.0,2,3.0,1.0,,,1.0,,1.0,melandfear,0.0,1.0,36000.0,"Meat, test VAP charges",302968.0,,1.0,1.0,20250305.0,1,0
BL259411,LasVegas,2.0,20250305.0,830.0,0.0,16,3.0,1.0,,,1.0,,2.0,melandfear,0.0,2.0,18720.0,"Dairy, Test additional line receipting",302966.0,,1.0,1.0,20250305.0,1,0
BL259413,manchesterzd,-100.0,20250305.0,1140.0,0.0,3,3.0,1.0,,,1.0,,-100.0,melandfear,0.0,-100.0,16720.0,"Mix, test multipdrop",302969.0,,1.0,1.0,20250305.0,1,1
BL259414,manchesterzd,-1000.0,20250305.0,1140.0,0.0,1,3.0,1.0,,,1.0,,-1000.0,melandfear,0.0,-1000.0,11843.0,"Meat, Meat",302970.0,,1.0,1.0,20250305.0,1,1
BL259411,StLouis,1.0,20250408.0,801.0,0.0,11,3.0,1.0,,,1.0,,1.0,melandfear,0.0,1.0,18720.0,"Dairy, Test additional line receipting",302984.0,,1.0,1.0,20250408.0,1,0
L163106,National,0.0,20170809.0,1100.0,0.0,4,3.0,1.0,,,1.0,,0.0,vjohnson,0.0,0.0,3238.97,Vickies Mondelez 2:42pm,301888.0,,1.0,1.0,20170809.0,1,1
L163107,National,0.0,20170809.0,1059.0,0.0,1,3.0,1.0,,,1.0,,0.0,vjohnson,0.0,0.0,4954.13,VA Snacks at 2:43 pm,301887.0,,1.0,1.0,20170809.0,1,1
L163148,Denver,250.0,20170822.0,704.0,0.0,1,3.0,1.0,,,1.0,,250.0,mloeffl,0.0,250.0,16861.25,"Meal, Soup Test 9 Multi Drop Error",301900.0,,1.0,1.0,20170822.0,1,0
L163149,Chicago,500.0,20170822.0,754.0,0.0,2,3.0,1.0,,,1.0,,500.0,mloeffl,0.0,500.0,12300.0,"Meal, Soup Test 10 Multi Loads",301901.0,,1.0,1.0,20170822.0,1,0
L163144,Chicago,-2000.0,20170822.0,800.0,0.0,1,3.0,1.0,,,1.0,,-2000.0,mloeffl,0.0,-2000.0,24600.0,"Meal, Soup Test 6",301902.0,,1.0,1.0,20170822.0,1,0
L163142,Chicago,500.0,20170821.0,1559.0,0.0,1,3.0,1.0,,,1.0,,500.0,mloeffl,0.0,500.0,6150.0,"Meal, Soup Test 5",301897.0,,1.0,1.0,20170822.0,1,0
L163147,Gary,-2000.0,20170822.0,649.0,0.0,1,3.0,1.0,,,1.0,,-2000.0,mloeffl,0.0,-2000.0,24973.25,"Meal, Soup & Gravy Test 8 Multi Drop",301898.0,,1.0,1.0,20170822.0,1,0
L163148,Fargo,-4000.0,20170822.0,703.0,0.0,1,7.0,1.0,,,1.0,Bid Amount less than Minimum Reserve Shares,,mloeffl,0.0,0.0,16861.25,"Meal, Soup Test 9 Multi Drop Error",301899.0,,,0.0,20170822.0,1,0
L163158,Denver,500.0,20170822.0,1423.0,0.0,1,3.0,1.0,,,1.0,,500.0,mloeffl,0.0,500.0,28187.5,"Meal, Soup Test 17 Multi Drop",301905.0,,1.0,1.0,20170822.0,2,1
L163156,Gary,-2000.0,20170822.0,1411.0,0.0,1,3.0,1.0,,,1.0,,-2000.0,mloeffl,0.0,-2000.0,35075.5,"Meal, Soup Test 15 Multi Drop Error",301904.0,,1.0,1.0,20170822.0,2,1
L163108,Atlanta,100.0,20170824.0,1051.0,0.0,1,3.0,1.0,,,1.0,,100.0,ajefferson,0.0,100.0,18876.7,"Bev, Special K Water",301906.0,,1.0,1.0,20170824.0,1,1
L163178,StCharles,500.0,20170824.0,1542.0,0.0,1,3.0,1.0,,,1.0,,500.0,mloeffl,0.0,500.0,12567.5,"Meal, Soup Disaster",301907.0,,1.0,1.0,20170824.0,2,1
BL167657,Atlanta,145.0,20180214.0,841.0,0.0,1,3.0,1.0,,,1.0,,145.0,Manish,0.0,145.0,144.0,"Mix, Cereal, Pop Tarts, SEE NOTES",302080.0,,1.0,1.0,20180214.0,1,0
BL167652,Atlanta,-1600.0,20180216.0,1446.0,0.0,2,3.0,1.0,,,1.0,,-1600.0,ctheus,0.0,-1600.0,19200.0,"BP, VJ YM03 - 2 TLs",302084.0,,1.0,1.0,20180216.0,2,0
BL167682,Atlanta,5000.0,20180216.0,1444.0,0.0,1,3.0,1.0,,,1.0,,5000.0,ctheus,0.0,5000.0,42500.0,"Cond, Sauce,TestSR6",302082.0,,1.0,1.0,20180216.0,2,0
